 -0.579931,  1.422247,  0.767682, -1.570168,  0.120459, -0.816754, -1.071516,  1.362915,  0.126958
 -1.053332,  1.440021,  0.549809,  1.459119, -0.145800,  0.144610,  1.360656,  1.170922,  0.128144
 -1.083982,  1.041659,  0.938018,  1.230655,  0.192061,  0.495410,  0.752097,  0.527991,  0.128221
 -0.590896,  0.330454,  0.346710,  0.957550, -0.913851, -0.557562,  1.299243, -1.297571,  0.128450
 -0.666251, -0.976243,  1.489784,  0.536444,  0.761105,  0.405070,  1.372385,  1.454185,  0.129204
  1.307430,  0.784749, -0.232095,  1.366845, -1.412092,  0.531499, -0.340143, -0.176165,  0.132725
 -0.038343,  1.465815,  0.955374,  1.481663, -0.682089,  1.564099, -1.164071, -1.291660,  0.137490
 -0.319819, -1.460717,  0.419408,  0.446621, -0.439435,  1.304816,  1.248762,  0.632758,  0.139086
 -0.861752, -1.383068,  0.513272,  0.306292, -1.563515,  1.298328, -0.000552,  0.302946,  0.141371
  0.639941, -0.242794,  0.653729,  0.459611, -0.108006, -0.622781,  1.489457, -1.356008,  0.142120
 -1.157468,  0.872819,  0.481487,  0.667557,  0.250813,  1.489309,  0.056486, -0.283560,  0.142202
 -1.277759, -0.475291,  1.095437,  0.547541, -0.910179,  1.158071,  0.126182, -0.535408,  0.142335
 -1.512315,  0.804778,  0.980152, -0.344627,  0.307270, -1.507658, -1.280211,  1.505028,  0.144175
 -0.284980,  1.100206,  1.049656,  0.263962,  1.008505,  0.821035,  1.566505,  0.787810,  0.144440
  0.780514,  0.366397,  0.571075,  0.628053,  0.655974,  1.336386,  1.233698,  0.986911,  0.144538
 -1.489942,  0.460201,  0.528345,  1.397416,  0.304636,  1.108493,  1.044771,  0.957763,  0.145521
  0.928842,  1.076460,  0.540769, -1.558266,  1.051828, -1.043617, -1.279976,  0.386737,  0.145565
 -1.226889, -1.506925,  1.386664, -1.375302, -0.644113,  1.273408,  0.824641, -1.448967,  0.146197
 -1.258753,  0.799290, -0.006024, -0.237366,  0.258318,  0.950822,  1.453987, -0.418465,  0.148105
 -0.423387, -0.021714,  1.201662,  0.464705,  0.391744,  0.093525,  1.103715, -1.084864,  0.150986
 -0.930268,  0.178753,  0.331689,  1.169999, -0.160938, -0.079635,  0.998389,  0.079110,  0.151917
 -1.470296,  1.313120,  0.660314,  0.523187,  1.570599,  0.421240,  1.035783, -1.240912,  0.152748
  0.661378,  0.665433,  0.264826, -0.198170,  0.977054,  1.445503,  1.260884,  0.039410,  0.153274
 -1.332421,  0.287995,  1.095267,  0.468596,  0.875746,  1.027197, -0.916514, -1.198840,  0.154259
 -1.277253, -0.279089,  1.289955,  0.073534,  1.174449,  0.826458,  1.234910,  1.037009,  0.154669
 -0.237505,  0.098123,  0.607214,  1.393484, -0.227273,  0.033107,  1.315201,  0.931894,  0.155237
 -0.827697,  0.084735,  1.033967,  0.894162,  0.337604,  0.463057,  1.379138,  0.751579,  0.157751
 -0.513902,  0.447032,  1.321946,  1.129561,  0.306701, -0.135743, -0.297855, -1.271182,  0.158033
  0.395750,  1.541665,  1.282569,  1.546473,  0.057176, -0.662405,  0.518967, -1.274792,  0.158098
  0.409367, -0.543828,  0.603160,  0.946907,  1.523533,  1.160952, -0.500468, -1.217920,  0.158442
 -0.097758, -0.736441,  1.247263, -0.057690, -0.660418,  1.397700, -0.958391, -1.485119,  0.158713
 -0.423772,  0.167747,  0.595441, -1.406970,  0.387230, -0.964756, -0.208868,  1.530002,  0.159392
 -0.427290,  0.669437,  1.426273,  0.725484, -0.481401,  0.125378,  0.342450, -1.351743,  0.159554
  0.481746,  1.121751,  1.066534,  0.705262, -1.314933,  0.553032, -0.121089, -0.339581,  0.159812
  0.742857,  0.203770,  0.302902,  0.416329, -1.186760, -0.729208,  0.687975, -1.038794,  0.159868
 -0.075089, -0.667440,  0.212535, -1.304285,  0.242876, -1.332615, -0.260437,  0.748135,  0.160475
 -1.130467,  0.945790,  0.205567,  1.006251, -0.892527, -0.832988,  1.388385, -1.240818,  0.160671
 -0.575004, -0.721904,  0.178447,  0.202417,  0.431417,  1.242161, -0.240087, -1.371239,  0.160986
  0.250689,  1.442454,  0.716319,  0.773493,  0.576232,  0.985565,  0.209098, -1.399460,  0.163224
 -0.295032,  0.242697,  1.257734,  1.141934, -0.297275, -0.754454,  0.478629, -1.534572,  0.163249
  0.531574, -0.361675,  0.564974,  1.084094, -1.032405,  0.707963,  1.249780,  0.638465,  0.163529
 -1.507325, -0.959475,  0.849822,  1.070148,  1.450711,  0.950441, -0.916198, -1.325052,  0.164441
 -0.870165,  0.704136,  1.415358,  1.004332, -0.125188,  0.265573,  1.273399,  0.948048,  0.164512
 -0.150371, -0.546388, -0.359442,  0.989602,  1.174228,  0.748360,  1.510017,  0.103158,  0.165223
  0.564364, -0.314720,  0.407489,  0.506969, -1.250555,  0.049359,  0.903980, -0.658730,  0.166226
 -1.178281,  0.924704,  1.343873,  1.529170, -0.423730, -1.528772,  0.429628, -1.542253,  0.167011
 -0.509106, -0.258614,  0.158452,  1.049907,  0.536776,  0.879335,  1.029250,  1.333299,  0.168010
  0.177213,  1.083141, -0.370438,  0.556671, -1.564939, -0.222480,  1.012185,  0.062403,  0.168813
 -0.670051,  1.225448,  1.074806,  0.495374, -0.740755,  0.706645,  0.545860,  0.744526,  0.168910
 -0.098200, -0.730654,  0.609506,  0.573850, -1.370667,  1.072655,  0.590747,  0.523606,  0.169054
 -0.540394,  1.302491,  1.538988,  0.743242,  0.558874,  1.417591, -1.090273, -1.249143,  0.169793
 -0.368173, -1.451892, -0.073706,  0.907744,  0.614874,  1.005988,  1.006195, -0.252420,  0.170255
  0.914788, -0.096286, -0.106354,  1.050889, -1.416056,  0.766042,  0.614165,  1.504769,  0.171829
  0.981579, -0.885816,  0.478498, -0.647025,  0.563988, -1.470955, -1.358277, -0.445242,  0.172997
  0.426460,  1.164702,  0.823946, -1.151277,  0.152658,  1.287851,  1.291209, -1.345895,  0.173000
 -1.185853,  0.480002,  0.367498,  1.003061,  0.946433,  0.909331, -0.159854, -1.112323,  0.173203
  0.267849, -0.898984,  0.878899,  1.231260,  1.122911, -0.322269,  0.562293, -1.385264,  0.173748
  0.562175,  0.241124, -0.005803,  1.299657,  1.323890, -0.623965,  1.540244, -1.478623,  0.175376
  1.051105,  1.395372,  1.509983, -0.163070, -0.071150,  1.158381,  0.779867, -1.561935,  0.175424
 -0.742881,  1.378122,  0.222653,  1.143820,  1.236390,  0.862712,  1.443795, -0.448347,  0.176174
  0.337113,  0.257651,  0.676979,  1.014461, -0.814121,  0.767879, -0.018852, -0.301434,  0.176179
 -0.307054, -0.656538,  0.710223,  1.172111,  1.387010,  1.504437, -0.317362, -0.214062,  0.176466
  0.262456, -0.002876,  1.099380, -0.023218,  0.776452,  0.626147, -0.002236, -1.395007,  0.176864
 -0.206378, -0.036949,  0.414395,  0.581939, -0.013352,  0.722344,  0.507360, -0.548948,  0.177500
 -0.422057,  0.831733,  1.001855,  0.017298, -1.061776,  1.043409, -0.332345, -1.472334,  0.178488
  1.004110,  0.391335,  0.790702,  0.310898, -1.361809,  0.410962,  0.811923,  0.531563,  0.178932
 -1.019135, -0.476307,  0.585689,  0.616217,  0.233549,  0.329502,  0.057044, -1.536403,  0.179204
  0.213084, -0.589072,  0.674311,  1.161639, -0.790901, -0.271211,  1.326841, -0.138380,  0.179496
 -0.807507, -1.184050,  1.052467,  1.144534,  0.817682, -0.166555,  0.375945, -1.070477,  0.181359
 -1.249103,  0.006479,  1.210197,  1.117273,  0.762596,  1.174176, -0.536035, -0.622799,  0.181860
  1.483061, -0.800943,  0.725793,  1.306161,  0.207834, -0.596218,  0.647570, -1.395140,  0.182460
 -0.958974, -1.371038,  0.785059,  0.921407,  0.756738, -0.351075,  0.905762, -1.174859,  0.182820
  1.153215,  0.817502,  0.309462,  0.324739, -1.530838, -1.365447,  1.357164, -0.789510,  0.182969
  0.117271,  1.211926,  1.160314,  1.174473, -0.548704, -0.386569,  1.094601, -1.105332,  0.183128
 -1.380014,  0.391923,  0.982602,  1.305735,  1.247714, -0.282772,  1.345181, -1.020648,  0.183388
 -0.195973,  0.510927,  0.545910,  0.977064, -0.650405,  0.154839, -0.291248, -1.444666,  0.183771
 -1.266223, -0.085055,  0.951737, -0.860758, -0.790766,  0.543196,  1.494996, -0.991954,  0.184077
  0.868102, -1.321559,  0.899759, -0.899616, -0.779420,  0.981899,  1.008583, -1.515057,  0.184218
 -1.232133, -0.591040,  1.062082,  1.126625,  1.288932,  1.374194,  0.240728,  1.048716,  0.184776
 -0.393293,  0.993373,  1.525130,  0.555903, -0.438947,  0.935752,  0.832884,  1.484136,  0.184807
 -0.852477,  1.098945,  0.769188,  0.632623, -0.725753,  0.977536,  0.290903, -0.182878,  0.185310
  0.487895, -0.330544,  0.474760, -1.335964, -0.018719, -1.277394, -0.740930,  1.386362,  0.185417
 -0.456045,  1.390416,  1.518879,  0.367639,  0.699738,  0.598741,  0.667912, -1.531505,  0.185728
  0.634617, -1.093686,  0.151456, -0.736695,  0.009921, -1.324592, -1.511444,  0.482779,  0.186154
  0.568415,  0.458963,  0.139753, -1.077915,  0.780851, -1.205406, -1.506541, -0.564342,  0.186912
 -0.346139,  1.145736,  1.352424,  0.520748,  0.033466, -0.338071,  1.363316, -0.726320,  0.187319
  0.466221,  0.323860,  1.098135,  0.768763, -0.068781, -0.002416,  0.617731, -1.301821,  0.187616
 -0.888458,  0.821366,  1.307463, -0.634941, -0.301006,  1.436213, -0.718502, -1.549588,  0.188209
  0.398427,  1.077135,  1.253864,  1.079419, -0.729663,  0.536758, -0.164402, -0.577230,  0.190416
  0.734987, -0.319927, -0.025887,  0.631629, -1.396934,  0.062532, -0.097326, -1.080281,  0.190523
  0.556077, -0.821353,  0.532208,  0.923706, -0.226826, -0.735566,  1.456069, -0.683973,  0.190733
 -0.277805, -0.628520,  0.042914,  0.464594, -1.312961,  1.557120, -0.043109,  0.889157,  0.190939
 -0.981699, -0.301199,  0.779107,  1.403617,  0.780440,  0.855782,  1.527005,  0.899996,  0.191064
  0.821416, -0.623305,  0.262303,  1.357283,  1.277736,  1.230261,  0.672220,  0.824830,  0.191201
  1.033854, -0.308670,  0.327401,  0.657779,  0.770749,  0.718289,  1.197802, -0.113333,  0.192106
 -0.091389, -1.390222,  0.539620,  0.527770, -0.814655,  1.513006, -0.318235, -0.194792,  0.193529
  1.463504, -0.533710,  0.350872,  1.426055, -0.468287,  0.529234,  0.500413, -0.427821,  0.194296
 -0.088756, -0.698573,  0.351722,  1.391283, -0.693711,  1.397571,  0.775367,  1.526648,  0.194782
 -0.348831, -0.809182,  0.324820,  1.540359, -0.077511,  1.398921, -0.959214,  0.030585,  0.195367
  1.427512, -1.009790,  0.707382,  1.327673,  1.306568,  1.451195,  0.109188, -0.893323,  0.196243
 -1.042115,  0.443151,  1.397681, -0.487837,  0.781734,  1.465321, -0.738863, -1.170744,  0.196306
 -1.161016,  0.765249,  0.750592,  0.159231, -0.189848,  0.701309,  0.342568, -0.693366,  0.197185
  0.541490,  0.125767,  0.391793,  0.841805, -0.046604,  0.837299,  1.361260,  1.102140,  0.197198
 -1.070940, -0.218762,  0.978101,  1.406148,  0.507198,  1.281986, -0.554976, -0.774638,  0.197281
  1.427081, -0.060600,  0.548382,  0.950618, -0.891425,  0.927905, -0.186828,  0.107002,  0.197559
  0.600701,  0.733905,  0.858817,  0.657062, -0.408048, -0.875034,  0.611868, -1.480182,  0.197965
  0.466268,  0.085293,  0.487671,  0.700638,  0.898788,  1.484017,  1.165107,  0.444231,  0.198614
  0.021199, -0.797070,  0.203330, -0.997789,  0.558545, -0.737067, -0.926689,  1.150313,  0.201326
 -1.085865, -1.219790,  1.402326, -0.072017, -0.968425,  1.202249,  0.078993, -0.448874,  0.201592
 -0.463037,  0.912569, -0.033552,  1.314157, -0.688989,  0.506727, -0.033344, -0.724464,  0.202762
 -1.344453,  0.992328, -0.181024,  1.536017, -0.555947,  1.324470, -0.579315, -0.758370,  0.203027
 -0.543442, -1.450128,  0.451937,  1.009110, -1.189370,  0.537352,  0.995278,  0.211813,  0.203158
 -0.945585, -1.402423,  1.211923,  0.061541, -0.497740,  1.452986, -0.931024, -1.546684,  0.203677
 -0.061885, -0.079030,  0.697305, -0.079286, -0.969535,  1.074830,  1.534996,  1.504569,  0.203677
  1.505373, -1.186500,  0.885518, -1.459069, -1.306496, -1.392875,  0.160768,  1.212362,  0.203818
 -1.116023,  0.446856,  0.268829,  0.864137,  1.061336,  0.136778,  0.712155, -1.091096,  0.203941
 -1.195690, -0.902701,  1.180499, -1.345533, -1.181476,  1.414386,  1.061594, -1.329415,  0.204253
  0.863033, -0.773127,  0.476418,  1.254345,  0.803967,  1.541302,  1.018596,  1.051866,  0.204266
 -1.366767, -1.455780,  0.654074,  0.182805, -0.086039,  1.470129,  1.191204,  0.600710,  0.205500
  1.255272, -0.118700, -0.285013,  1.082315, -0.801774,  0.343320,  0.546013, -0.310846,  0.206185
  1.208162, -1.318569,  0.719227, -1.456284,  0.770135, -1.152713, -0.065144,  1.477869,  0.206459
  0.642094,  0.655073,  1.106658,  0.113440, -0.850921, -1.071553,  1.559121, -1.286828,  0.206509
 -1.020779,  1.158043,  0.989716,  1.082284,  0.303595,  0.301857,  0.233026, -1.427264,  0.206857
  1.213500, -1.326232, -0.072013,  1.570096,  0.585301,  1.332038,  1.432878,  1.408719,  0.207961
  0.087926, -1.501896,  0.486622,  1.236558,  0.529170,  0.493453,  0.154435, -0.175797,  0.208293
  0.103856,  0.658647,  1.131784,  0.568042,  0.031704, -0.277543,  1.145046, -0.867927,  0.208309
 -0.623329,  0.444971,  0.938991,  0.884642,  0.889713,  1.510372,  0.160181,  0.004902,  0.209303
 -0.487702,  0.216094,  1.177877,  0.115726, -0.060485,  0.135724,  1.279928, -0.422078,  0.209324
  0.577803,  1.435938,  1.309909, -0.201670,  0.781198,  1.151114,  0.873672, -1.033446,  0.209386
  1.276289, -1.095701,  0.021190,  0.776703, -0.312712,  0.482169,  1.099488, -1.355766,  0.209632
 -0.656430, -0.257837,  0.049323,  0.783697,  1.393928,  0.657899,  0.831364,  0.074889,  0.209657
  1.535301, -1.171002,  0.727863, -0.882121, -0.931959, -0.545358, -1.286944,  1.467506,  0.209671
  1.041001,  1.437035,  1.268624,  1.089418, -0.445777,  0.841417, -0.731091, -1.514856,  0.210285
  0.152296,  0.223610,  1.108547,  1.179363, -0.108518, -1.366909,  1.566031, -0.603257,  0.210292
  1.452110, -0.967230,  0.332237, -1.471672,  0.177188, -0.685458, -0.822640,  0.237210,  0.210397
 -0.873860, -0.575183,  0.098340,  0.847185, -0.891901,  0.499088,  1.117699,  0.331207,  0.210489
  0.966051,  0.431599,  0.607413, -0.602777,  0.124277, -1.255376, -1.498457,  1.503635,  0.210544
  1.094680, -0.654675,  0.634132,  0.431684,  0.562698,  1.111266,  1.471453,  1.398670,  0.210717
 -0.248847, -1.408253,  0.319335, -0.404817, -0.072201,  0.926969,  1.226875, -0.484110,  0.211014
 -0.820286, -0.701259,  0.168103,  1.385664,  0.070880, -0.210428,  1.562655, -0.286572,  0.211138
  0.776509,  0.538081,  1.078884,  0.997977, -1.308250,  1.408790, -1.131530, -0.593513,  0.211293
 -0.120087,  0.918965,  1.257116,  0.709486, -0.996142,  1.253817,  0.405793,  1.122272,  0.212435
  0.343626,  0.210683,  0.270392,  1.269542,  0.425487, -0.055801,  0.720910, -1.425072,  0.212631
 -0.838259,  0.890516,  1.142948,  0.966909, -0.693166,  1.543623, -0.261728, -0.058490,  0.212746
 -0.116276, -0.547138,  0.639138,  1.134880, -0.021143,  1.484786,  0.428089,  0.097989,  0.213491
  0.796346, -0.881448,  0.783910,  0.500995, -0.951138,  0.336797,  1.135158,  0.027506,  0.214052
 -0.420266, -0.383247,  0.163770,  0.829654,  0.222009,  0.231157,  1.424738, -0.797102,  0.214241
 -1.518069,  0.701654,  1.064310,  0.695399,  0.655336,  1.268960, -0.294831, -0.965971,  0.214445
  1.515614, -0.371065,  0.135705,  1.139824, -1.317669, -0.244623,  1.299752, -1.000061,  0.214634
  0.255527,  0.470393, -0.415835, -0.941572,  0.523324,  1.423839,  1.555356, -0.502659,  0.214970
  0.874463,  0.407261,  0.553361,  0.964701, -1.565810, -1.104677,  1.325674, -0.197996,  0.215374
 -0.318852,  1.428475,  0.662311,  1.092045,  0.463110,  1.175896,  1.222499,  1.272366,  0.216859
 -0.679364,  0.096922,  0.553111,  0.634354,  0.240209,  0.269264,  0.919999, -0.616600,  0.217132
 -0.589672, -1.279465,  1.297072, -0.662409, -0.736480,  1.032066,  1.339059,  0.284194,  0.218018
  0.110440,  0.564466,  1.040230,  0.071422, -1.073653, -0.962559,  1.508572, -0.827804,  0.219473
 -0.176882, -0.435298,  1.198301, -0.393654, -1.275064,  0.537639,  0.435657, -0.637127,  0.219965
 -1.246791, -0.128487,  1.470862,  1.332454,  0.532331, -0.623693,  1.172070,  0.087992,  0.220647
 -0.350234, -1.196647,  0.808846,  0.781297,  0.913867,  0.706115, -0.036726, -0.514506,  0.220684
  1.266887, -0.235833,  1.557052, -1.421666,  1.382740, -0.464101,  1.494964, -1.526671,  0.221080
  1.507402, -0.653060,  0.348179, -1.384607, -1.397314, -0.772016, -0.851837, -0.002610,  0.221327
  0.590883,  0.096546, -1.025146, -0.128798,  0.853365,  1.261795,  0.893885, -0.958905,  0.221453
  0.860632, -0.709706,  1.567058,  0.018637, -0.636523,  1.233687, -1.304576, -0.604315,  0.221589
  0.185207, -0.225086,  1.034136,  0.478599,  0.926358,  1.038650,  0.876165, -0.665058,  0.221819
  0.726465, -0.343413, -0.028356,  1.440359,  1.473837, -0.076117,  1.493079, -1.458606,  0.223536
 -0.445185, -0.106843,  0.861519,  0.794206,  0.721071,  0.382152,  0.190863, -0.654105,  0.224538
 -0.887098, -0.851126,  0.784935, -0.362691, -0.715247,  1.251977,  1.352047,  0.431212,  0.225243
  0.802261, -0.960721,  0.759404,  1.253648, -0.228335, -0.040878,  1.065447, -1.428240,  0.225475
  0.594061, -0.605616,  0.555915, -1.379633,  0.359026, -0.070962, -1.261206,  1.023372,  0.225880
 -0.735791, -0.882417,  1.415642,  0.414805,  1.557895, -0.394183,  1.459794, -1.070624,  0.226025
  0.051247,  0.289293, -0.465867, -1.285648,  0.668285, -1.026451, -0.833472,  0.818711,  0.226124
 -0.998135, -0.203721,  1.107177,  0.803396, -0.030206, -0.284205,  1.552651, -0.293519,  0.227167
  0.947058,  0.768613,  0.531634,  0.396469, -1.427045,  0.608213, -0.812554, -1.262735,  0.227953
 -1.451733,  1.154823,  0.676302,  0.387611,  1.475748,  0.393566,  0.881721, -1.019896,  0.228111
 -0.893605,  1.218620,  1.209631, -0.136552, -1.209391, -1.265071,  1.143212, -1.390022,  0.228439
 -0.936198,  0.947123,  1.114490,  1.019813, -0.477228,  0.021912,  1.068987, -0.193405,  0.228851
 -0.977151, -1.244444,  0.003859,  1.327707,  1.507787,  1.534991,  0.169160, -0.193332,  0.228923
 -0.760220,  1.322583,  1.383456,  0.785015, -0.357459, -0.081957,  0.100455, -0.844407,  0.229094
 -1.184474,  0.514130,  0.145945, -0.053540, -0.424543,  0.868466,  1.216561, -0.413708,  0.229453
 -0.795891,  0.067163,  1.443481,  0.905574, -0.018086,  0.240288,  0.116739, -0.216870,  0.230066
  0.852731, -1.566699, -0.189580, -0.061258,  0.625378, -1.150391, -1.570293,  0.441233,  0.231581
  1.015954,  0.333342,  0.372435,  0.492825,  0.385624,  1.102140,  0.143094, -1.434919,  0.231790
  1.141147, -0.087169, -0.042113,  1.038202, -0.805160,  1.351379, -0.272129, -0.761845,  0.232111
 -1.310675, -0.838785,  1.072121,  1.491463, -0.079300, -0.634198,  1.280211,  0.723287,  0.232136
 -0.637771, -0.394536, -0.205241,  1.025754,  1.537146,  0.681304,  0.987332, -0.953235,  0.232454
  0.266774, -1.186422,  0.142596,  0.479096,  0.130183,  0.478900,  1.333652, -0.979108,  0.232688
  0.521309, -1.085022,  1.246357, -0.275826, -0.696332, -0.836861,  1.554920, -1.563462,  0.234038
  0.864645, -1.167863,  0.307070,  0.972383, -0.986169,  0.604587,  0.205380, -1.235356,  0.234189
  0.013659, -0.564251,  1.374747,  1.278932,  0.460473, -0.573029,  1.432097,  1.136239,  0.234844
  0.355181,  0.598218, -0.443091,  0.435723, -1.325987, -1.161263,  1.185224,  0.183826,  0.235635
  1.116923, -1.507678,  0.579925,  0.918858,  1.041242,  0.981736,  0.754006, -0.876880,  0.236289
 -0.955025,  0.495526, -0.236004,  1.095525, -1.332179,  0.846198, -0.889361, -0.777792,  0.236342
 -0.897026,  1.544823,  0.379520, -0.772526,  0.583377, -1.567712, -1.452681, -0.656501,  0.236600
  0.741413,  1.535254, -0.160878,  0.705164,  1.217806,  1.474443,  1.316194,  0.115327,  0.236825
  0.295462, -1.471103,  1.369254, -0.361677, -0.901428,  1.161819,  0.124831, -0.999347,  0.236972
  0.879125,  1.031335,  0.462551,  0.710858, -1.323471,  0.253140,  0.594928, -0.136990,  0.236996
 -0.420102,  0.521427, -0.011016,  1.452233, -0.312968,  1.295123, -0.116440,  1.146300,  0.237830
  0.823426, -0.681786,  0.044725,  0.885915, -1.545918,  0.181844, -0.147849, -1.202433,  0.237952
  0.651582, -1.187274, -0.219083,  1.310933, -0.574100,  0.244277,  1.228773,  0.283638,  0.238180
  0.385166,  0.377536, -0.634507,  0.336692, -1.364397, -0.866732,  1.271279, -0.158921,  0.238421
  1.389522,  0.923799,  0.751715,  0.986051,  1.559972,  1.496027,  0.860900,  0.327628,  0.238526
  1.305650,  0.851229, -1.482448,  1.043560, -1.338744, -1.097775,  1.205505,  0.077883,  0.238795
 -1.164123, -0.152711,  0.963630,  0.179065,  1.151691, -0.038729,  0.136649, -1.388358,  0.239078
 -0.673613, -0.471397,  0.585226,  1.120186, -0.423775,  0.507638,  0.309614,  0.576927,  0.239464
  1.505271,  0.315617,  0.898473, -0.564778,  0.608943, -0.531751, -1.405466,  1.267508,  0.239737
 -0.820785,  0.538172,  1.464860,  0.579353, -0.478966,  0.457122,  0.008580, -0.879259,  0.239767
 -0.397460,  0.212494,  1.398260,  0.357082,  1.312767,  0.323101,  1.259929, -0.143749,  0.240007
 -0.244128, -1.442380,  1.197378,  0.230728,  0.211706, -0.077551,  0.870376, -1.029101,  0.240688
 -1.343812,  0.385280,  1.568666,  0.610637,  0.973560,  0.235281,  1.473483,  1.073223,  0.241244
  0.559148,  0.540067,  0.226951,  1.023283,  0.722800,  1.325685,  0.596210, -0.937625,  0.241452
  0.205593,  0.502870,  0.299839,  1.237612, -0.161146,  1.454946, -0.437701, -0.509468,  0.241565
  0.847261, -0.936836,  0.568517,  0.193005, -0.349022,  0.492453,  1.062446, -1.135028,  0.241846
  1.235974,  1.289013, -0.478008, -1.111621, -1.268436, -1.159230,  1.368154,  0.633299,  0.242002
  0.371469, -0.081697,  1.384823,  0.268939, -0.062316, -0.686823,  0.965892, -0.808631,  0.242164
  0.614207, -0.964391,  1.068607,  0.554600,  0.187453,  1.081186, -0.045178, -1.267265,  0.242676
  0.235097, -1.147455,  0.291757,  0.377081,  0.710474,  0.920621,  0.703665, -0.541509,  0.242849
  1.469814,  0.942311,  0.565443,  1.489287, -1.511664, -0.124931, -0.066743, -0.724093,  0.243191
 -0.274209, -1.212418,  0.912652, -0.359652,  0.280915,  0.799520,  1.337274, -1.341746,  0.243547
  0.735703, -0.697028,  1.461067,  0.996206, -0.287748, -0.063792, -0.284340, -0.641803,  0.243847
 -0.194884, -0.636718,  0.760882,  0.835239, -0.710754, -0.059244,  0.527568, -0.988202,  0.244108
  1.003786, -0.745486,  0.490046,  0.812409,  0.808261,  0.975230,  0.013602, -1.104937,  0.244481
 -0.961226,  0.098600,  0.901786, -0.187184, -0.948570,  0.671952,  1.160067, -0.414352,  0.245245
 -0.358152,  0.434274,  0.865356,  0.779129, -1.094804,  0.490586,  1.305718,  0.386220,  0.245260
  1.526941, -1.225521,  0.298062, -1.102132, -0.947477, -0.755884, -1.083896, -0.718770,  0.245565
  0.026322,  0.291679,  1.527072,  0.606503,  1.498955,  0.157665,  0.988273, -0.842892,  0.246118
  1.152743,  0.104270, -1.028409, -0.572248,  0.733765,  1.091822,  1.308908, -1.025409,  0.246288
  0.125885, -0.270176,  1.107080, -0.051628,  1.544589,  1.506371,  0.448126,  0.588956,  0.246563
 -0.660519, -1.360700,  1.391959,  0.325255,  0.637112,  0.461888,  0.590547, -0.176301,  0.246867
