  6.175000, 18.000000,29797.061000,2307.262000,8842.865000,246.305000,246.305000,784.846000,288.000000,673.276000,  2.496000,  0.998000, 13.164000,  1.030000, 34.745000,  0.688000,  0.950000
  8.206000, 24.000000,50997.254000,3087.623000,9323.622000,438.133000,438.133000,937.696000,288.000000,739.513000,  3.564000,  0.998000, 18.334000,  1.041000, 61.091000,  1.209000,  0.950000
  9.300000, 27.000000,72773.853000,3560.434000,9789.231000,645.058000,645.058000,1103.336000,288.000000,787.152000,  4.480000,  0.998000, 22.430000,  1.049000, 91.079000,  1.803000,  0.950000
  1.138000,  3.000000,3716.231000,1308.145000,6693.633000,  5.337000,  5.337000,582.833000,288.000000,565.527000,  1.212000,  0.998000,  6.550000,  1.019000, 33.388000,  0.241000,  0.950000
  2.088000,  6.000000,5609.242000,1347.854000,6849.289000, 23.017000, 23.017000,594.393000,288.000000,573.959000,  1.283000,  0.998000,  6.925000,  1.019000, 22.981000,  0.250000,  0.950000
  3.144000,  9.000000,8380.817000,1386.766000,7150.696000, 60.381000, 60.381000,593.689000,288.000000,585.343000,  1.387000,  0.998000,  7.464000,  1.020000, 12.577000,  0.249000,  0.950000
  4.161000, 12.000000,14725.672000,1547.475000,7822.975000,113.813000,113.813000,648.143000,288.000000,611.424000,  1.654000,  0.998000,  8.872000,  1.022000, 17.472000,  0.346000,  0.950000
  5.140000, 15.000000,21639.049000,1924.339000,8508.510000,175.304000,175.304000,716.754000,288.000000,642.905000,  2.074000,  0.998000, 11.026000,  1.026000, 25.532000,  0.505000,  0.950000
  6.175000, 18.000000,29797.330000,2307.255000,8843.898000,246.366000,246.366000,783.758000,288.000000,673.058000,  2.496000,  0.998000, 13.150000,  1.030000, 34.673000,  0.687000,  0.950000
  7.148000, 21.000000,38976.329000,2678.077000,9139.976000,332.101000,332.101000,839.270000,288.000000,697.378000,  2.954000,  0.998000, 15.423000,  1.035000, 44.667000,  0.884000,  0.950000
  8.206000, 24.000000,50997.156000,3087.620000,9323.977000,438.037000,438.037000,936.687000,288.000000,739.356000,  3.563000,  0.998000, 18.313000,  1.041000, 60.996000,  1.208000,  0.950000
  9.300000, 27.000000,72774.979000,3560.434000,9789.971000,644.927000,644.927000,1102.466000,288.000000,787.019000,  4.479000,  0.998000, 22.404000,  1.049000, 90.975000,  1.801000,  0.950000
  1.138000,  3.000000,2639.688000,1307.675000,6694.715000,  5.304000,  5.304000,551.016000,288.000000,560.640000,  1.177000,  0.998000,  6.346000,  1.019000, 32.625000,  0.204000,  0.950000
  7.148000, 21.000000,38976.661000,2678.075000,9139.469000,332.072000,332.072000,840.290000,288.000000,697.546000,  2.955000,  0.998000, 15.439000,  1.035000, 44.747000,  0.886000,  0.950000
  2.088000,  6.000000,6169.829000,1352.942000,6847.342000, 23.940000, 23.940000,609.547000,288.000000,576.425000,  1.301000,  0.998000,  7.037000,  1.019000, 21.312000,  0.267000,  0.950000
  6.175000, 18.000000,29798.176000,2307.229000,8848.022000,246.297000,246.297000,779.437000,288.000000,672.190000,  2.495000,  0.998000, 13.096000,  1.030000, 34.391000,  0.681000,  0.950000
  8.206000, 24.000000,50996.595000,3087.612000,9325.390000,438.082000,438.082000,932.683000,288.000000,738.735000,  3.559000,  0.998000, 18.230000,  1.041000, 60.619000,  1.200000,  0.950000
  3.144000,  9.000000,8381.606000,1386.771000,7171.496000, 60.384000, 60.384000,587.277000,288.000000,584.157000,  1.386000,  0.998000,  7.407000,  1.020000, 12.311000,  0.244000,  0.950000
  4.161000, 12.000000,14726.397000,1547.480000,7839.322000,113.817000,113.817000,641.234000,288.000000,610.157000,  1.653000,  0.998000,  8.801000,  1.022000, 17.139000,  0.339000,  0.950000
  5.140000, 15.000000,21640.308000,1924.354000,8515.852000,175.337000,175.337000,709.120000,288.000000,641.479000,  2.072000,  0.998000, 10.937000,  1.026000, 25.093000,  0.497000,  0.950000
  6.175000, 18.000000,29798.543000,2307.208000,8852.133000,246.397000,246.397000,775.165000,288.000000,671.331000,  2.493000,  0.998000, 13.043000,  1.030000, 34.111000,  0.675000,  0.950000
  7.148000, 21.000000,38974.113000,2678.074000,9144.018000,331.994000,331.994000,831.211000,288.000000,696.052000,  2.949000,  0.998000, 15.289000,  1.035000, 44.033000,  0.872000,  0.950000
  8.206000, 24.000000,50994.777000,3087.564000,9326.963000,438.052000,438.052000,928.632000,288.000000,738.136000,  3.556000,  0.998000, 18.148000,  1.041000, 60.241000,  1.193000,  0.950000
  9.300000, 27.000000,72781.391000,3560.720000,9795.778000,644.884000,644.884000,1095.609000,288.000000,785.988000,  4.470000,  0.998000, 22.192000,  1.049000, 90.159000,  1.785000,  0.950000
  1.138000,  3.000000,937.006000,1377.428000,6757.565000,  9.148000,  9.148000,465.470000,288.000000,551.076000,  1.124000,  0.998000,  5.971000,  1.019000,  0.000000,  0.085000,  0.950000
  2.088000,  6.000000,4436.213000,1344.686000,6870.266000, 22.420000, 22.420000,556.211000,288.000000,567.974000,  1.245000,  0.998000,  6.662000,  1.019000, 22.745000,  0.207000,  0.950000
  3.144000,  9.000000,8381.677000,1386.772000,7174.097000, 60.379000, 60.379000,586.483000,288.000000,584.009000,  1.386000,  0.998000,  7.400000,  1.020000, 12.277000,  0.243000,  0.950000
  4.161000, 12.000000,14726.556000,1547.480000,7841.379000,113.824000,113.824000,640.381000,288.000000,610.000000,  1.653000,  0.998000,  8.792000,  1.022000, 17.098000,  0.338000,  0.950000
  5.140000, 15.000000,21640.355000,1924.357000,8516.768000,175.338000,175.338000,708.176000,288.000000,641.303000,  2.072000,  0.998000, 10.926000,  1.026000, 25.038000,  0.496000,  0.950000
  6.175000, 18.000000,29798.580000,2307.205000,8853.161000,246.394000,246.394000,774.103000,288.000000,671.118000,  2.493000,  0.998000, 13.029000,  1.030000, 34.042000,  0.674000,  0.950000
  7.148000, 21.000000,38973.845000,2678.075000,9144.522000,332.117000,332.117000,830.215000,288.000000,695.888000,  2.949000,  0.998000, 15.273000,  1.035000, 43.955000,  0.870000,  0.950000
  8.206000, 24.000000,50994.640000,3087.560000,9327.360000,438.100000,438.100000,927.629000,288.000000,737.989000,  3.555000,  0.998000, 18.128000,  1.041000, 60.147000,  1.191000,  0.950000
  9.300000, 27.000000,72779.536000,3560.712000,9796.440000,645.180000,645.180000,1094.742000,288.000000,785.859000,  4.468000,  0.998000, 22.165000,  1.049000, 90.054000,  1.783000,  0.950000
  1.138000,  3.000000,1105.362000,1383.777000,6764.426000,  9.515000,  9.515000,469.752000,288.000000,551.915000,  1.131000,  0.998000,  6.004000,  1.019000,  0.000000,  0.090000,  0.950000
  2.088000,  6.000000,4178.563000,1344.968000,6872.994000, 22.462000, 22.462000,548.093000,288.000000,566.701000,  1.237000,  0.998000,  6.608000,  1.019000, 22.353000,  0.197000,  0.950000
  3.144000,  9.000000,8381.818000,1386.772000,7176.703000, 60.388000, 60.388000,585.691000,288.000000,583.862000,  1.386000,  0.998000,  7.393000,  1.020000, 12.244000,  0.242000,  0.950000
  4.161000, 12.000000,14726.603000,1547.481000,7843.427000,113.824000,113.824000,639.528000,288.000000,609.843000,  1.652000,  0.998000,  8.784000,  1.022000, 17.057000,  0.338000,  0.950000
  5.140000, 15.000000,21640.790000,1924.357000,8517.695000,175.340000,175.340000,707.237000,288.000000,641.127000,  2.071000,  0.998000, 10.915000,  1.026000, 24.984000,  0.495000,  0.950000
  6.175000, 18.000000,29798.727000,2307.204000,8854.195000,246.336000,246.336000,773.045000,288.000000,670.905000,  2.492000,  0.998000, 13.016000,  1.030000, 33.972000,  0.673000,  0.950000
  7.148000, 21.000000,38973.613000,2678.074000,9145.026000,332.071000,332.071000,829.222000,288.000000,695.725000,  2.948000,  0.998000, 15.257000,  1.035000, 43.877000,  0.869000,  0.950000
  8.206000, 24.000000,50994.522000,3087.557000,9327.756000,437.951000,437.951000,926.629000,288.000000,737.842000,  3.554000,  0.998000, 18.108000,  1.041000, 60.053000,  1.189000,  0.950000
  9.300000, 27.000000,72777.956000,3560.703000,9797.103000,645.030000,645.030000,1093.878000,288.000000,785.731000,  4.467000,  0.998000, 22.139000,  1.049000, 89.951000,  1.781000,  0.950000
  2.088000,  6.000000,4768.734000,1344.802000,6867.851000, 22.448000, 22.448000,565.916000,288.000000,569.464000,  1.256000,  0.998000,  6.727000,  1.019000, 23.050000,  0.219000,  0.950000
  1.138000,  3.000000,873.883000,1375.243000,6753.494000,  9.022000,  9.022000,464.270000,288.000000,550.841000,  1.121000,  0.998000,  5.962000,  1.019000,  0.000000,  0.083000,  0.950000
  9.300000, 27.000000,72782.590000,3560.741000,9795.105000,645.236000,645.236000,1096.477000,288.000000,786.117000,  4.471000,  0.998000, 22.218000,  1.049000, 90.263000,  1.787000,  0.950000
  8.206000, 24.000000,50994.939000,3087.570000,9326.567000,438.063000,438.063000,929.639000,288.000000,738.284000,  3.557000,  0.998000, 18.168000,  1.041000, 60.335000,  1.194000,  0.950000
  9.300000, 27.000000,72777.297000,3560.443000,9792.862000,645.143000,645.143000,1098.999000,288.000000,786.495000,  4.474000,  0.998000, 22.297000,  1.049000, 90.563000,  1.793000,  0.950000
  1.138000,  3.000000,314.480000,1349.466000,6728.353000,  7.553000,  7.553000,451.450000,288.000000,547.742000,  1.096000,  0.998000,  5.843000,  1.019000,  4.567000,  0.071000,  0.950000
  2.088000,  6.000000,5228.006000,1345.969000,6860.889000, 22.671000, 22.671000,580.500000,288.000000,571.714000,  1.270000,  0.998000,  6.825000,  1.019000, 23.174000,  0.236000,  0.950000
  3.144000,  9.000000,8381.319000,1386.769000,7163.691000, 60.387000, 60.387000,589.669000,288.000000,584.601000,  1.387000,  0.998000,  7.429000,  1.020000, 12.410000,  0.246000,  0.950000
  4.161000, 12.000000,14726.150000,1547.478000,7833.182000,113.817000,113.817000,643.809000,288.000000,610.630000,  1.653000,  0.998000,  8.827000,  1.022000, 17.263000,  0.342000,  0.950000
  5.140000, 15.000000,21639.876000,1924.349000,8513.098000,175.327000,175.327000,711.965000,288.000000,642.012000,  2.073000,  0.998000, 10.970000,  1.026000, 25.256000,  0.500000,  0.950000
  6.175000, 18.000000,29798.329000,2307.223000,8849.051000,246.380000,246.380000,778.365000,288.000000,671.975000,  2.494000,  0.998000, 13.083000,  1.030000, 34.321000,  0.680000,  0.950000
  7.148000, 21.000000,38974.892000,2678.075000,9142.505000,332.105000,332.105000,834.213000,288.000000,696.546000,  2.951000,  0.998000, 15.339000,  1.035000, 44.270000,  0.877000,  0.950000
  8.206000, 24.000000,50995.647000,3087.591000,9325.777000,438.073000,438.073000,931.663000,288.000000,738.583000,  3.558000,  0.998000, 18.209000,  1.041000, 60.524000,  1.198000,  0.950000
  9.300000, 27.000000,72778.944000,3560.457000,9793.593000,644.866000,644.866000,1098.146000,288.000000,786.367000,  4.473000,  0.998000, 22.270000,  1.049000, 90.461000,  1.791000,  0.950000
  1.138000,  3.000000,497.385000,1359.362000,6737.583000,  8.111000,  8.111000,454.607000,288.000000,548.751000,  1.104000,  0.998000,  5.882000,  1.019000,  0.000000,  0.072000,  0.950000
  2.088000,  6.000000,4826.301000,1344.737000,6862.678000, 22.448000, 22.448000,569.036000,288.000000,569.889000,  1.258000,  0.998000,  6.745000,  1.019000, 23.176000,  0.222000,  0.950000
  7.148000, 21.000000,38975.179000,2678.075000,9142.000000,332.094000,332.094000,835.219000,288.000000,696.711000,  2.952000,  0.998000, 15.356000,  1.035000, 44.349000,  0.878000,  0.950000
  3.144000,  9.000000,8381.370000,1386.770000,7166.289000, 60.382000, 60.382000,588.870000,288.000000,584.453000,  1.386000,  0.998000,  7.422000,  1.020000, 12.377000,  0.245000,  0.950000
  5.140000, 15.000000,21640.062000,1924.350000,8514.017000,175.312000,175.312000,711.015000,288.000000,641.834000,  2.072000,  0.998000, 10.959000,  1.026000, 25.202000,  0.499000,  0.950000
  6.175000, 18.000000,29798.462000,2307.218000,8850.081000,246.328000,246.328000,777.295000,288.000000,671.760000,  2.494000,  0.998000, 13.069000,  1.030000, 34.251000,  0.678000,  0.950000
  7.148000, 21.000000,38974.631000,2678.075000,9143.010000,332.110000,332.110000,833.209000,288.000000,696.381000,  2.951000,  0.998000, 15.323000,  1.035000, 44.191000,  0.875000,  0.950000
  8.206000, 24.000000,50995.184000,3087.577000,9326.171000,438.116000,438.116000,930.649000,288.000000,738.433000,  3.558000,  0.998000, 18.189000,  1.041000, 60.429000,  1.196000,  0.950000
  9.300000, 27.000000,72779.364000,3560.563000,9794.325000,645.150000,645.150000,1097.297000,288.000000,786.240000,  4.472000,  0.998000, 22.244000,  1.049000, 90.360000,  1.789000,  0.950000
  1.138000,  3.000000,788.275000,1372.125000,6748.850000,  8.843000,  8.843000,462.434000,288.000000,550.438000,  1.117000,  0.998000,  5.946000,  1.019000,  0.000000,  0.081000,  0.950000
  2.088000,  6.000000,4799.006000,1344.875000,6865.305000, 22.463000, 22.463000,567.384000,288.000000,569.741000,  1.257000,  0.998000,  6.739000,  1.019000, 23.074000,  0.221000,  0.950000
  3.144000,  9.000000,8381.496000,1386.770000,7168.893000, 60.375000, 60.375000,588.073000,288.000000,584.305000,  1.386000,  0.998000,  7.415000,  1.020000, 12.344000,  0.244000,  0.950000
  4.161000, 12.000000,14726.301000,1547.479000,7837.273000,113.807000,113.807000,642.091000,288.000000,610.314000,  1.653000,  0.998000,  8.810000,  1.022000, 17.181000,  0.340000,  0.950000
  5.140000, 15.000000,21640.086000,1924.353000,8514.932000,175.334000,175.334000,710.065000,288.000000,641.656000,  2.072000,  0.998000, 10.948000,  1.026000, 25.147000,  0.498000,  0.950000
  6.175000, 18.000000,29798.500000,2307.212000,8851.106000,246.339000,246.339000,776.229000,288.000000,671.545000,  2.494000,  0.998000, 13.056000,  1.030000, 34.181000,  0.677000,  0.950000
  7.148000, 21.000000,38974.378000,2678.074000,9143.514000,332.038000,332.038000,832.209000,288.000000,696.216000,  2.950000,  0.998000, 15.306000,  1.035000, 44.112000,  0.873000,  0.950000
  4.161000, 12.000000,14726.291000,1547.478000,7835.232000,113.821000,113.821000,642.949000,288.000000,610.472000,  1.653000,  0.998000,  8.819000,  1.022000, 17.222000,  0.341000,  0.950000
  1.138000,  3.000000,6810.551000,1333.835000,6707.429000,  6.756000,  6.756000,661.708000,288.000000,578.015000,  1.308000,  0.998000,  7.107000,  1.019000, 25.580000,  0.328000,  0.950000
  4.161000, 12.000000,14726.047000,1547.477000,7831.137000,113.812000,113.812000,644.672000,288.000000,610.788000,  1.654000,  0.998000,  8.836000,  1.022000, 17.305000,  0.343000,  0.950000
  8.206000, 24.000000,50997.502000,3087.626000,9322.912000,438.025000,438.025000,939.722000,288.000000,739.828000,  3.566000,  0.998000, 18.376000,  1.041000, 61.281000,  1.213000,  0.950000
  5.140000, 15.000000,21636.973000,1924.318000,8497.521000,175.300000,175.300000,728.501000,288.000000,645.088000,  2.078000,  0.998000, 11.162000,  1.026000, 26.203000,  0.519000,  0.950000
  6.175000, 18.000000,29793.658000,2307.365000,8831.471000,246.288000,246.288000,797.037000,288.000000,675.718000,  2.500000,  0.998000, 13.315000,  1.030000, 35.540000,  0.704000,  0.950000
  7.148000, 21.000000,38981.087000,2678.087000,9133.933000,332.197000,332.197000,851.618000,288.000000,699.429000,  2.961000,  0.998000, 15.627000,  1.035000, 45.636000,  0.904000,  0.950000
  8.206000, 24.000000,50997.769000,3087.617000,9319.674000,438.052000,438.052000,948.984000,288.000000,741.277000,  3.574000,  0.998000, 18.568000,  1.041000, 62.148000,  1.230000,  0.950000
  9.300000, 27.000000,72765.436000,3560.405000,9780.887000,645.040000,645.040000,1113.084000,288.000000,788.664000,  4.494000,  0.998000, 22.729000,  1.049000, 92.235000,  1.826000,  0.950000
  1.138000,  3.000000,1836.145000,1403.714000,6725.143000, 10.747000, 10.747000,505.147000,288.000000,559.300000,  1.163000,  0.998000,  6.293000,  1.019000,  0.000000,  0.124000,  0.950000
  2.088000,  6.000000,6846.147000,1364.270000,6831.294000, 26.018000, 26.018000,632.165000,288.000000,580.390000,  1.324000,  0.998000,  7.222000,  1.019000, 16.581000,  0.288000,  0.950000
  3.144000,  9.000000,8379.616000,1386.760000,7122.162000, 60.358000, 60.358000,602.680000,288.000000,586.986000,  1.388000,  0.998000,  7.544000,  1.020000, 12.949000,  0.256000,  0.950000
  4.161000, 12.000000,14724.795000,1547.468000,7800.688000,113.791000,113.791000,657.869000,288.000000,613.198000,  1.657000,  0.998000,  8.971000,  1.022000, 17.937000,  0.355000,  0.950000
  5.140000, 15.000000,21637.374000,1924.318000,8498.442000,175.283000,175.283000,727.510000,288.000000,644.904000,  2.077000,  0.998000, 11.151000,  1.026000, 26.147000,  0.518000,  0.950000
  6.175000, 18.000000,29793.951000,2307.351000,8832.506000,246.254000,246.254000,795.911000,288.000000,675.493000,  2.500000,  0.998000, 13.301000,  1.030000, 35.467000,  0.702000,  0.950000
  7.148000, 21.000000,38980.696000,2678.086000,9134.434000,332.154000,332.154000,850.580000,288.000000,699.255000,  2.961000,  0.998000, 15.610000,  1.035000, 45.555000,  0.902000,  0.950000
  8.206000, 24.000000,50997.922000,3087.627000,9320.040000,437.996000,437.996000,947.943000,288.000000,741.114000,  3.573000,  0.998000, 18.547000,  1.041000, 62.051000,  1.228000,  0.950000
  9.300000, 27.000000,72766.645000,3560.405000,9781.672000,644.879000,644.879000,1112.188000,288.000000,788.523000,  4.493000,  0.998000, 22.701000,  1.049000, 92.129000,  1.824000,  0.950000
  1.138000,  3.000000,2208.183000,1410.089000,6732.248000, 11.143000, 11.143000,515.967000,288.000000,561.210000,  1.178000,  0.998000,  6.372000,  1.019000,  0.000000,  0.136000,  0.950000
  2.088000,  6.000000,6838.593000,1364.796000,6834.172000, 26.113000, 26.113000,630.902000,288.000000,580.222000,  1.324000,  0.998000,  7.214000,  1.019000, 16.216000,  0.287000,  0.950000
  3.144000,  9.000000,8379.729000,1386.760000,7124.753000, 60.361000, 60.361000,601.855000,288.000000,586.836000,  1.388000,  0.998000,  7.537000,  1.020000, 12.915000,  0.256000,  0.950000
  4.161000, 12.000000,14724.872000,1547.468000,7802.704000,113.798000,113.798000,656.974000,288.000000,613.035000,  1.656000,  0.998000,  8.962000,  1.022000, 17.894000,  0.354000,  0.950000
  5.140000, 15.000000,21637.135000,1924.322000,8499.345000,175.329000,175.329000,726.517000,288.000000,644.720000,  2.077000,  0.998000, 11.139000,  1.026000, 26.090000,  0.516000,  0.950000
  6.175000, 18.000000,29794.302000,2307.344000,8833.546000,246.236000,246.236000,794.789000,288.000000,675.268000,  2.500000,  0.998000, 13.287000,  1.030000, 35.393000,  0.701000,  0.950000
  7.148000, 21.000000,38980.287000,2678.088000,9134.934000,332.194000,332.194000,849.545000,288.000000,699.082000,  2.960000,  0.998000, 15.592000,  1.035000, 45.473000,  0.900000,  0.950000
  8.206000, 24.000000,50998.050000,3087.634000,9320.404000,438.004000,438.004000,946.906000,288.000000,740.952000,  3.572000,  0.998000, 18.525000,  1.041000, 61.954000,  1.226000,  0.950000
  9.300000, 27.000000,72767.018000,3560.412000,9782.442000,644.844000,644.844000,1111.290000,288.000000,788.382000,  4.492000,  0.998000, 22.674000,  1.049000, 92.023000,  1.822000,  0.950000
  1.138000,  3.000000,2951.927000,1417.178000,6740.109000, 11.583000, 11.583000,538.322000,288.000000,564.943000,  1.207000,  0.998000,  6.528000,  1.019000,  0.000000,  0.162000,  0.950000
