 10.100000,  0.935000,  0.220000,  3.400000,  0.105000, 11.000000, 86.000000,  1.001000,  3.430000,  0.640000, 11.300000,  4.000000
  6.500000,  0.580000,  0.000000,  2.200000,  0.096000,  3.000000, 13.000000,  0.995570,  3.620000,  0.620000, 11.500000,  4.000000
  8.500000,  0.400000,  0.400000,  6.300000,  0.050000,  3.000000, 10.000000,  0.995660,  3.280000,  0.560000, 12.000000,  4.000000
  5.600000,  0.620000,  0.030000,  1.500000,  0.080000,  6.000000, 13.000000,  0.994980,  3.660000,  0.620000, 10.100000,  4.000000
  7.900000,  0.885000,  0.030000,  1.800000,  0.058000,  4.000000,  8.000000,  0.997200,  3.360000,  0.330000,  9.100000,  4.000000
  8.300000,  0.675000,  0.260000,  2.100000,  0.084000, 11.000000, 43.000000,  0.997600,  3.310000,  0.530000,  9.200000,  4.000000
  7.600000,  0.680000,  0.020000,  1.300000,  0.072000,  9.000000, 20.000000,  0.996500,  3.170000,  1.080000,  9.200000,  4.000000
  6.800000,  0.680000,  0.090000,  3.900000,  0.068000, 15.000000, 29.000000,  0.995240,  3.410000,  0.520000, 11.100000,  4.000000
  7.300000,  0.550000,  0.030000,  1.600000,  0.072000, 17.000000, 42.000000,  0.995600,  3.370000,  0.480000,  9.000000,  4.000000
  7.100000,  0.470000,  0.000000,  2.200000,  0.067000,  7.000000, 14.000000,  0.995170,  3.400000,  0.580000, 10.900000,  4.000000
  7.300000,  0.350000,  0.240000,  2.000000,  0.067000, 28.000000, 48.000000,  0.995760,  3.430000,  0.540000, 10.000000,  4.000000
  8.300000,  0.625000,  0.200000,  1.500000,  0.080000, 27.000000,119.000000,  0.997200,  3.160000,  1.120000,  9.100000,  4.000000
  6.400000,  0.530000,  0.090000,  3.900000,  0.123000, 14.000000, 31.000000,  0.996800,  3.500000,  0.670000, 11.000000,  4.000000
  7.200000,  0.580000,  0.540000,  2.100000,  0.114000,  3.000000,  9.000000,  0.997190,  3.330000,  0.570000, 10.300000,  4.000000
  5.000000,  1.020000,  0.040000,  1.400000,  0.045000, 41.000000, 85.000000,  0.993800,  3.750000,  0.480000, 10.500000,  4.000000
  5.700000,  1.130000,  0.090000,  1.500000,  0.172000,  7.000000, 19.000000,  0.994000,  3.500000,  0.480000,  9.800000,  4.000000
  8.800000,  0.610000,  0.300000,  2.800000,  0.088000, 17.000000, 46.000000,  0.997600,  3.260000,  0.510000,  9.300000,  4.000000
  6.800000,  0.910000,  0.060000,  2.000000,  0.060000,  4.000000, 11.000000,  0.995920,  3.530000,  0.640000, 10.900000,  4.000000
  6.900000,  0.390000,  0.240000,  2.100000,  0.102000,  4.000000,  7.000000,  0.994620,  3.440000,  0.580000, 11.400000,  4.000000
 10.500000,  0.590000,  0.490000,  2.100000,  0.070000, 14.000000, 47.000000,  0.999100,  3.300000,  0.560000,  9.600000,  4.000000
 10.200000,  0.230000,  0.370000,  2.200000,  0.057000, 14.000000, 36.000000,  0.996140,  3.230000,  0.490000,  9.300000,  4.000000
  8.100000,  0.730000,  0.000000,  2.500000,  0.081000, 12.000000, 24.000000,  0.997980,  3.380000,  0.460000,  9.600000,  4.000000
  7.400000,  0.590000,  0.080000,  4.400000,  0.086000,  6.000000, 29.000000,  0.997400,  3.380000,  0.500000,  9.000000,  4.000000
  6.700000,  1.040000,  0.080000,  2.300000,  0.067000, 19.000000, 32.000000,  0.996480,  3.520000,  0.570000, 11.000000,  4.000000
  7.500000,  0.685000,  0.070000,  2.500000,  0.058000,  5.000000,  9.000000,  0.996320,  3.380000,  0.550000, 10.900000,  4.000000
  6.500000,  0.670000,  0.000000,  4.300000,  0.057000, 11.000000, 20.000000,  0.994880,  3.450000,  0.560000, 11.800000,  4.000000
 12.500000,  0.460000,  0.490000,  4.500000,  0.070000, 26.000000, 49.000000,  0.998100,  3.050000,  0.570000,  9.600000,  4.000000
  8.000000,  0.830000,  0.270000,  2.000000,  0.080000, 11.000000, 63.000000,  0.996520,  3.290000,  0.480000,  9.800000,  4.000000
  7.500000,  0.380000,  0.480000,  2.600000,  0.073000, 22.000000, 84.000000,  0.997200,  3.320000,  0.700000,  9.600000,  4.000000
  6.500000,  0.880000,  0.030000,  5.600000,  0.079000, 23.000000, 47.000000,  0.995720,  3.580000,  0.500000, 11.200000,  4.000000
  9.900000,  0.500000,  0.240000,  2.300000,  0.103000,  6.000000, 14.000000,  0.997800,  3.340000,  0.520000, 10.000000,  4.000000
  8.400000,  0.635000,  0.360000,  2.000000,  0.089000, 15.000000, 55.000000,  0.997450,  3.310000,  0.570000, 10.400000,  4.000000
  6.900000,  1.090000,  0.060000,  2.100000,  0.061000, 12.000000, 31.000000,  0.994800,  3.510000,  0.430000, 11.400000,  4.000000
  8.200000,  0.780000,  0.000000,  2.200000,  0.089000, 13.000000, 26.000000,  0.997800,  3.370000,  0.460000,  9.600000,  4.000000
  6.000000,  0.330000,  0.320000, 12.900000,  0.054000,  6.000000,113.000000,  0.995720,  3.300000,  0.560000, 11.500000,  4.000000
  6.600000,  0.610000,  0.000000,  1.600000,  0.069000,  4.000000,  8.000000,  0.993960,  3.330000,  0.370000, 10.400000,  4.000000
  6.200000,  0.785000,  0.000000,  2.100000,  0.060000,  6.000000, 13.000000,  0.996640,  3.590000,  0.610000, 10.000000,  4.000000
  8.800000,  0.955000,  0.050000,  1.800000,  0.075000,  5.000000, 19.000000,  0.996160,  3.300000,  0.440000,  9.600000,  4.000000
  9.100000,  0.765000,  0.040000,  1.600000,  0.078000,  4.000000, 14.000000,  0.998000,  3.290000,  0.540000,  9.700000,  4.000000
  8.200000,  0.915000,  0.270000,  2.100000,  0.088000,  7.000000, 23.000000,  0.996200,  3.260000,  0.470000, 10.000000,  4.000000
  6.900000,  0.480000,  0.200000,  1.900000,  0.082000,  9.000000, 23.000000,  0.995850,  3.390000,  0.430000,  9.050000,  4.000000
  7.100000,  0.840000,  0.020000,  4.400000,  0.096000,  5.000000, 13.000000,  0.997000,  3.410000,  0.570000, 11.000000,  4.000000
  5.900000,  0.460000,  0.000000,  1.900000,  0.077000, 25.000000, 44.000000,  0.993850,  3.500000,  0.530000, 11.200000,  5.000000
  9.900000,  0.490000,  0.580000,  3.500000,  0.094000,  9.000000, 43.000000,  1.000400,  3.290000,  0.580000,  9.000000,  5.000000
  9.000000,  0.450000,  0.490000,  2.600000,  0.084000, 21.000000, 75.000000,  0.998700,  3.350000,  0.570000,  9.700000,  5.000000
  8.200000,  0.560000,  0.230000,  3.400000,  0.078000, 14.000000,104.000000,  0.997600,  3.280000,  0.620000,  9.400000,  5.000000
  9.000000,  0.450000,  0.490000,  2.600000,  0.084000, 21.000000, 75.000000,  0.998700,  3.350000,  0.570000,  9.700000,  5.000000
 10.000000,  0.580000,  0.220000,  1.900000,  0.080000,  9.000000, 32.000000,  0.997400,  3.130000,  0.550000,  9.500000,  5.000000
  9.800000,  0.450000,  0.380000,  2.500000,  0.081000, 34.000000, 66.000000,  0.997260,  3.150000,  0.580000,  9.800000,  5.000000
 11.300000,  0.370000,  0.410000,  2.300000,  0.088000,  6.000000, 16.000000,  0.998800,  3.090000,  0.800000,  9.300000,  5.000000
  7.500000,  0.590000,  0.220000,  1.800000,  0.082000, 43.000000, 60.000000,  0.994990,  3.100000,  0.420000,  9.200000,  5.000000
  9.600000,  0.600000,  0.500000,  2.300000,  0.079000, 28.000000, 71.000000,  0.999700,  3.500000,  0.570000,  9.700000,  5.000000
  9.600000,  0.600000,  0.500000,  2.300000,  0.079000, 28.000000, 71.000000,  0.999700,  3.500000,  0.570000,  9.700000,  5.000000
  8.200000,  0.390000,  0.380000,  1.500000,  0.058000, 10.000000, 29.000000,  0.996200,  3.260000,  0.740000,  9.800000,  5.000000
 13.200000,  0.380000,  0.550000,  2.700000,  0.081000,  5.000000, 16.000000,  1.000600,  2.980000,  0.540000,  9.400000,  5.000000
  7.900000,  0.720000,  0.170000,  2.600000,  0.096000, 20.000000, 38.000000,  0.997800,  3.400000,  0.530000,  9.500000,  5.000000
  8.800000,  0.240000,  0.540000,  2.500000,  0.083000, 25.000000, 57.000000,  0.998300,  3.390000,  0.540000,  9.200000,  5.000000
  8.900000,  0.595000,  0.410000,  7.900000,  0.086000, 30.000000,109.000000,  0.999800,  3.270000,  0.570000,  9.300000,  5.000000
  8.600000,  0.635000,  0.680000,  1.800000,  0.403000, 19.000000, 56.000000,  0.996320,  3.020000,  1.150000,  9.300000,  5.000000
  7.700000,  0.835000,  0.000000,  2.600000,  0.081000,  6.000000, 14.000000,  0.997500,  3.300000,  0.520000,  9.300000,  5.000000
  6.100000,  0.640000,  0.020000,  2.400000,  0.069000, 26.000000, 46.000000,  0.993580,  3.470000,  0.450000, 11.000000,  5.000000
  8.300000,  0.540000,  0.240000,  3.400000,  0.076000, 16.000000,112.000000,  0.997600,  3.270000,  0.610000,  9.400000,  5.000000
 11.400000,  0.460000,  0.500000,  2.700000,  0.122000,  4.000000, 17.000000,  1.000600,  3.130000,  0.700000, 10.200000,  5.000000
  7.400000,  0.700000,  0.000000,  1.900000,  0.076000, 11.000000, 34.000000,  0.997800,  3.510000,  0.560000,  9.400000,  5.000000
  6.800000,  0.690000,  0.000000,  5.600000,  0.124000, 21.000000, 58.000000,  0.999700,  3.460000,  0.720000, 10.200000,  5.000000
  9.700000,  0.550000,  0.170000,  2.900000,  0.087000, 20.000000, 53.000000,  1.000400,  3.140000,  0.610000,  9.400000,  5.000000
 10.700000,  0.430000,  0.390000,  2.200000,  0.106000,  8.000000, 32.000000,  0.998600,  2.890000,  0.500000,  9.600000,  5.000000
  7.400000,  0.550000,  0.190000,  1.800000,  0.082000, 15.000000, 34.000000,  0.996550,  3.490000,  0.680000, 10.500000,  5.000000
  8.300000,  0.560000,  0.220000,  2.400000,  0.082000, 10.000000, 86.000000,  0.998300,  3.370000,  0.620000,  9.500000,  5.000000
  7.500000,  0.420000,  0.310000,  1.600000,  0.080000, 15.000000, 42.000000,  0.997800,  3.310000,  0.640000,  9.000000,  5.000000
  9.800000,  0.370000,  0.390000,  2.500000,  0.079000, 28.000000, 65.000000,  0.997290,  3.160000,  0.590000,  9.800000,  5.000000
 12.100000,  0.400000,  0.520000,  2.000000,  0.092000, 15.000000, 54.000000,  1.000000,  3.030000,  0.660000, 10.200000,  5.000000
  9.400000,  0.590000,  0.140000,  2.000000,  0.084000, 25.000000, 48.000000,  0.998100,  3.140000,  0.560000,  9.700000,  5.000000
  7.500000,  0.610000,  0.200000,  1.700000,  0.076000, 36.000000, 60.000000,  0.994940,  3.100000,  0.400000,  9.300000,  5.000000
 10.000000,  0.730000,  0.430000,  2.300000,  0.059000, 15.000000, 31.000000,  0.996600,  3.150000,  0.570000, 11.000000,  5.000000
  6.900000,  0.400000,  0.240000,  2.500000,  0.083000, 30.000000, 45.000000,  0.995900,  3.260000,  0.580000, 10.000000,  5.000000
  8.200000,  0.730000,  0.210000,  1.700000,  0.074000,  5.000000, 13.000000,  0.996800,  3.200000,  0.520000,  9.500000,  5.000000
  9.800000,  1.240000,  0.340000,  2.000000,  0.079000, 32.000000,151.000000,  0.998000,  3.150000,  0.530000,  9.500000,  5.000000
  8.200000,  0.730000,  0.210000,  1.700000,  0.074000,  5.000000, 13.000000,  0.996800,  3.200000,  0.520000,  9.500000,  5.000000
  9.300000,  0.410000,  0.390000,  2.200000,  0.064000, 12.000000, 31.000000,  0.998400,  3.260000,  0.650000, 10.200000,  5.000000
  8.600000,  0.800000,  0.110000,  2.300000,  0.084000, 12.000000, 31.000000,  0.997900,  3.400000,  0.480000,  9.900000,  5.000000
  8.300000,  0.780000,  0.100000,  2.600000,  0.081000, 45.000000, 87.000000,  0.998300,  3.480000,  0.530000, 10.000000,  5.000000
 10.800000,  0.260000,  0.450000,  3.300000,  0.060000, 20.000000, 49.000000,  0.997200,  3.130000,  0.540000,  9.600000,  5.000000
 13.300000,  0.430000,  0.580000,  1.900000,  0.070000, 15.000000, 40.000000,  1.000400,  3.060000,  0.490000,  9.000000,  5.000000
  8.600000,  0.470000,  0.470000,  2.400000,  0.074000,  7.000000, 29.000000,  0.997900,  3.080000,  0.460000,  9.500000,  5.000000
  7.400000,  0.740000,  0.070000,  1.700000,  0.086000, 15.000000, 48.000000,  0.995020,  3.120000,  0.480000, 10.000000,  5.000000
 15.900000,  0.360000,  0.650000,  7.500000,  0.096000, 22.000000, 71.000000,  0.997600,  2.980000,  0.840000, 14.900000,  5.000000
  9.800000,  0.880000,  0.250000,  2.500000,  0.104000, 35.000000,155.000000,  1.001000,  3.410000,  0.670000, 11.200000,  5.000000
  8.800000,  0.600000,  0.290000,  2.200000,  0.098000,  5.000000, 15.000000,  0.998800,  3.360000,  0.490000,  9.100000,  5.000000
  8.800000,  0.600000,  0.290000,  2.200000,  0.098000,  5.000000, 15.000000,  0.998800,  3.360000,  0.490000,  9.100000,  5.000000
  7.800000,  0.700000,  0.060000,  1.900000,  0.079000, 20.000000, 35.000000,  0.996280,  3.400000,  0.690000, 10.900000,  5.000000
  7.600000,  0.685000,  0.230000,  2.300000,  0.111000, 20.000000, 84.000000,  0.996400,  3.210000,  0.610000,  9.300000,  5.000000
  7.900000,  0.660000,  0.000000,  1.400000,  0.096000,  6.000000, 13.000000,  0.995690,  3.430000,  0.580000,  9.500000,  5.000000
 10.400000,  0.280000,  0.540000,  2.700000,  0.105000,  5.000000, 19.000000,  0.998800,  3.250000,  0.630000,  9.500000,  5.000000
  7.100000,  0.720000,  0.000000,  1.800000,  0.123000,  6.000000, 14.000000,  0.996270,  3.450000,  0.580000,  9.800000,  5.000000
  7.900000,  0.350000,  0.210000,  1.900000,  0.073000, 46.000000,102.000000,  0.996400,  3.270000,  0.580000,  9.500000,  5.000000
  8.700000,  0.840000,  0.000000,  1.400000,  0.065000, 24.000000, 33.000000,  0.995400,  3.270000,  0.550000,  9.700000,  5.000000
  6.800000,  0.690000,  0.000000,  5.600000,  0.124000, 21.000000, 58.000000,  0.999700,  3.460000,  0.720000, 10.200000,  5.000000
  9.600000,  0.880000,  0.280000,  2.400000,  0.086000, 30.000000,147.000000,  0.997900,  3.240000,  0.530000,  9.400000,  5.000000
  7.500000,  0.580000,  0.140000,  2.200000,  0.077000, 27.000000, 60.000000,  0.996300,  3.280000,  0.590000,  9.800000,  5.000000
  9.900000,  0.540000,  0.450000,  2.300000,  0.071000, 16.000000, 40.000000,  0.999100,  3.390000,  0.620000,  9.400000,  5.000000
  9.500000,  0.590000,  0.440000,  2.300000,  0.071000, 21.000000, 68.000000,  0.999200,  3.460000,  0.630000,  9.500000,  5.000000
  9.900000,  0.540000,  0.450000,  2.300000,  0.071000, 16.000000, 40.000000,  0.999100,  3.390000,  0.620000,  9.400000,  5.000000
  9.500000,  0.590000,  0.440000,  2.300000,  0.071000, 21.000000, 68.000000,  0.999200,  3.460000,  0.630000,  9.500000,  5.000000
  9.900000,  0.540000,  0.450000,  2.300000,  0.071000, 16.000000, 40.000000,  0.999100,  3.390000,  0.620000,  9.400000,  5.000000
  7.300000,  0.670000,  0.050000,  3.600000,  0.107000,  6.000000, 20.000000,  0.997200,  3.400000,  0.630000, 10.100000,  5.000000
  7.400000,  0.550000,  0.190000,  1.800000,  0.082000, 15.000000, 34.000000,  0.996550,  3.490000,  0.680000, 10.500000,  5.000000
 10.700000,  0.430000,  0.390000,  2.200000,  0.106000,  8.000000, 32.000000,  0.998600,  2.890000,  0.500000,  9.600000,  5.000000
  9.500000,  0.885000,  0.270000,  2.300000,  0.084000, 31.000000,145.000000,  0.997800,  3.240000,  0.530000,  9.400000,  5.000000
  7.500000,  0.580000,  0.200000,  2.000000,  0.073000, 34.000000, 44.000000,  0.994940,  3.100000,  0.430000,  9.300000,  5.000000
  8.000000,  0.600000,  0.080000,  2.600000,  0.056000,  3.000000,  7.000000,  0.992860,  3.220000,  0.370000, 13.000000,  5.000000
 11.700000,  0.490000,  0.490000,  2.200000,  0.083000,  5.000000, 15.000000,  1.000000,  3.190000,  0.430000,  9.200000,  5.000000
  6.900000,  0.570000,  0.000000,  2.800000,  0.081000, 21.000000, 41.000000,  0.995180,  3.410000,  0.520000, 10.800000,  5.000000
  8.700000,  0.820000,  0.020000,  1.200000,  0.070000, 36.000000, 48.000000,  0.995200,  3.200000,  0.580000,  9.800000,  5.000000
 13.000000,  0.320000,  0.650000,  2.600000,  0.093000, 15.000000, 47.000000,  0.999600,  3.050000,  0.610000, 10.600000,  5.000000
  7.200000,  0.655000,  0.030000,  1.800000,  0.078000,  7.000000, 12.000000,  0.995870,  3.340000,  0.390000,  9.500000,  5.000000
  7.200000,  0.655000,  0.030000,  1.800000,  0.078000,  7.000000, 12.000000,  0.995870,  3.340000,  0.390000,  9.500000,  5.000000
  9.900000,  0.350000,  0.550000,  2.100000,  0.062000,  5.000000, 14.000000,  0.997100,  3.260000,  0.790000, 10.600000,  5.000000
  6.100000,  0.590000,  0.010000,  2.100000,  0.056000,  5.000000, 13.000000,  0.994720,  3.520000,  0.560000, 11.400000,  5.000000
  9.600000,  0.680000,  0.240000,  2.200000,  0.087000,  5.000000, 28.000000,  0.998800,  3.140000,  0.600000, 10.200000,  5.000000
  9.300000,  0.270000,  0.410000,  2.000000,  0.091000,  6.000000, 16.000000,  0.998000,  3.280000,  0.700000,  9.700000,  5.000000
  9.600000,  0.680000,  0.240000,  2.200000,  0.087000,  5.000000, 28.000000,  0.998800,  3.140000,  0.600000, 10.200000,  5.000000
 11.500000,  0.420000,  0.480000,  2.600000,  0.077000,  8.000000, 20.000000,  0.998520,  3.090000,  0.530000, 11.000000,  5.000000
 10.600000,  0.280000,  0.390000, 15.500000,  0.069000,  6.000000, 23.000000,  1.002600,  3.120000,  0.660000,  9.200000,  5.000000
 10.600000,  0.360000,  0.590000,  2.200000,  0.152000,  6.000000, 18.000000,  0.998600,  3.040000,  1.050000,  9.400000,  5.000000
 10.600000,  0.360000,  0.600000,  2.200000,  0.152000,  7.000000, 18.000000,  0.998600,  3.040000,  1.060000,  9.400000,  5.000000
 10.200000,  0.670000,  0.390000,  1.900000,  0.054000,  6.000000, 17.000000,  0.997600,  3.170000,  0.470000, 10.000000,  5.000000
 10.200000,  0.670000,  0.390000,  1.900000,  0.054000,  6.000000, 17.000000,  0.997600,  3.170000,  0.470000, 10.000000,  5.000000
  6.000000,  0.500000,  0.000000,  1.400000,  0.057000, 15.000000, 26.000000,  0.994480,  3.360000,  0.450000,  9.500000,  5.000000
  6.000000,  0.500000,  0.000000,  1.400000,  0.057000, 15.000000, 26.000000,  0.994480,  3.360000,  0.450000,  9.500000,  5.000000
  6.000000,  0.500000,  0.000000,  1.400000,  0.057000, 15.000000, 26.000000,  0.994480,  3.360000,  0.450000,  9.500000,  5.000000
  7.200000,  0.835000,  0.000000,  2.000000,  0.166000,  4.000000, 11.000000,  0.996080,  3.390000,  0.520000, 10.000000,  5.000000
  9.100000,  0.775000,  0.220000,  2.200000,  0.079000, 12.000000, 48.000000,  0.997600,  3.180000,  0.510000,  9.600000,  5.000000
  9.000000,  0.600000,  0.290000,  2.000000,  0.069000, 32.000000, 73.000000,  0.996540,  3.340000,  0.570000, 10.000000,  5.000000
  7.200000,  0.340000,  0.320000,  2.500000,  0.090000, 43.000000,113.000000,  0.996600,  3.320000,  0.790000, 11.100000,  5.000000
 10.000000,  0.290000,  0.400000,  2.900000,  0.098000, 10.000000, 26.000000,  1.000600,  3.480000,  0.910000,  9.700000,  5.000000
  8.100000,  0.660000,  0.700000,  2.200000,  0.098000, 25.000000,129.000000,  0.997200,  3.080000,  0.530000,  9.000000,  5.000000
  8.700000,  0.780000,  0.510000,  1.700000,  0.415000, 12.000000, 66.000000,  0.996230,  3.000000,  1.170000,  9.200000,  5.000000
 12.300000,  0.390000,  0.630000,  2.300000,  0.091000,  6.000000, 18.000000,  1.000400,  3.160000,  0.490000,  9.500000,  5.000000
 12.300000,  0.390000,  0.630000,  2.300000,  0.091000,  6.000000, 18.000000,  1.000400,  3.160000,  0.490000,  9.500000,  5.000000
  8.700000,  0.780000,  0.510000,  1.700000,  0.415000, 12.000000, 66.000000,  0.996230,  3.000000,  1.170000,  9.200000,  5.000000
  7.000000,  0.620000,  0.180000,  1.500000,  0.062000,  7.000000, 50.000000,  0.995100,  3.080000,  0.600000,  9.300000,  5.000000
  7.300000,  0.740000,  0.080000,  1.700000,  0.094000, 10.000000, 45.000000,  0.995760,  3.240000,  0.500000,  9.800000,  5.000000
  7.800000,  0.500000,  0.090000,  2.200000,  0.115000, 10.000000, 42.000000,  0.997100,  3.180000,  0.620000,  9.500000,  5.000000
 12.500000,  0.380000,  0.600000,  2.600000,  0.081000, 31.000000, 72.000000,  0.999600,  3.100000,  0.730000, 10.500000,  5.000000
  9.300000,  0.480000,  0.290000,  2.100000,  0.127000,  6.000000, 16.000000,  0.996800,  3.220000,  0.720000, 11.200000,  5.000000
  8.300000,  0.850000,  0.140000,  2.500000,  0.093000, 13.000000, 54.000000,  0.997240,  3.360000,  0.540000, 10.100000,  5.000000
  9.200000,  0.540000,  0.310000,  2.300000,  0.112000, 11.000000, 38.000000,  0.996990,  3.240000,  0.560000, 10.900000,  5.000000
  7.400000,  0.640000,  0.170000,  5.400000,  0.168000, 52.000000, 98.000000,  0.997360,  3.280000,  0.500000,  9.500000,  5.000000
  6.100000,  0.340000,  0.250000,  1.800000,  0.084000,  4.000000, 28.000000,  0.994640,  3.360000,  0.440000, 10.100000,  5.000000
  7.000000,  0.230000,  0.400000,  1.600000,  0.063000, 21.000000, 67.000000,  0.995200,  3.500000,  0.630000, 11.100000,  5.000000
  6.100000,  0.320000,  0.250000,  1.800000,  0.086000,  5.000000, 32.000000,  0.994640,  3.360000,  0.440000, 10.100000,  5.000000
  8.900000,  0.590000,  0.390000,  2.300000,  0.095000,  5.000000, 22.000000,  0.998600,  3.370000,  0.580000, 10.300000,  5.000000
  9.200000,  0.630000,  0.210000,  2.700000,  0.097000, 29.000000, 65.000000,  0.998800,  3.280000,  0.580000,  9.600000,  5.000000
  7.200000,  0.580000,  0.030000,  2.300000,  0.077000,  7.000000, 28.000000,  0.995680,  3.350000,  0.520000, 10.000000,  5.000000
  7.600000,  0.645000,  0.030000,  1.900000,  0.086000, 14.000000, 57.000000,  0.996900,  3.370000,  0.460000, 10.300000,  5.000000
  8.300000,  0.615000,  0.220000,  2.600000,  0.087000,  6.000000, 19.000000,  0.998200,  3.260000,  0.610000,  9.300000,  5.000000
 11.000000,  0.260000,  0.680000,  2.550000,  0.085000, 10.000000, 25.000000,  0.997000,  3.180000,  0.610000, 11.800000,  5.000000
  7.600000,  0.645000,  0.030000,  1.900000,  0.086000, 14.000000, 57.000000,  0.996900,  3.370000,  0.460000, 10.300000,  5.000000
  7.300000,  0.730000,  0.240000,  1.900000,  0.108000, 18.000000,102.000000,  0.996700,  3.260000,  0.590000,  9.300000,  5.000000
  7.800000,  0.870000,  0.260000,  3.800000,  0.107000, 31.000000, 67.000000,  0.996680,  3.260000,  0.460000,  9.200000,  5.000000
  7.700000,  1.005000,  0.150000,  2.100000,  0.102000, 11.000000, 32.000000,  0.996040,  3.230000,  0.480000, 10.000000,  5.000000
  9.100000,  0.470000,  0.490000,  2.600000,  0.094000, 38.000000,106.000000,  0.998200,  3.080000,  0.590000,  9.100000,  5.000000
  6.600000,  0.630000,  0.000000,  4.300000,  0.093000, 51.000000, 77.500000,  0.995580,  3.200000,  0.450000,  9.500000,  5.000000
  6.600000,  0.630000,  0.000000,  4.300000,  0.093000, 51.000000, 77.500000,  0.995580,  3.200000,  0.450000,  9.500000,  5.000000
  5.000000,  1.040000,  0.240000,  1.600000,  0.050000, 32.000000, 96.000000,  0.993400,  3.740000,  0.620000, 11.500000,  5.000000
 15.500000,  0.645000,  0.490000,  4.200000,  0.095000, 10.000000, 23.000000,  1.003150,  2.920000,  0.740000, 11.100000,  5.000000
 15.500000,  0.645000,  0.490000,  4.200000,  0.095000, 10.000000, 23.000000,  1.003150,  2.920000,  0.740000, 11.100000,  5.000000
 15.600000,  0.645000,  0.490000,  4.200000,  0.095000, 10.000000, 23.000000,  1.003150,  2.920000,  0.740000, 11.100000,  5.000000
 12.700000,  0.600000,  0.490000,  2.800000,  0.075000,  5.000000, 19.000000,  0.999400,  3.140000,  0.570000, 11.400000,  5.000000
  9.000000,  0.440000,  0.490000,  2.400000,  0.078000, 26.000000,121.000000,  0.997800,  3.230000,  0.580000,  9.200000,  5.000000
  9.000000,  0.540000,  0.490000,  2.900000,  0.094000, 41.000000,110.000000,  0.998200,  3.080000,  0.610000,  9.200000,  5.000000
  7.600000,  0.740000,  0.000000,  1.900000,  0.100000,  6.000000, 12.000000,  0.995210,  3.360000,  0.590000, 11.000000,  5.000000
